OrderID,Date,ProductID,CustomerID,StoreID,Channel,PaymentMethod,PromoType,Quantity,UnitPrice,UnitCost,Sales,Profit
O1048437,2025-07-12,6,3894,32,Online,Cash,None,3,110.98,55.08,332.94,167.7
O1048438,2023-05-06,3,597,48,Store,Cash,None,5,151.68,91.12,758.4,302.8
O1048439,2023-01-24,22,2662,105,Mobile App,Cash,Influencer,5,108.17,73.28,540.85,174.45
O1048440,2024-12-25,9,2531,60,Store,Credit Card,None,3,48.67,25.87,146.01,68.4
O1048441,2024-10-08,18,1061,81,Online,Online Payment,Clearance,2,71.9,82.48,143.8,-21.16
O1048442,2025-08-04,5,2217,26,Online,Online Payment,None,3,164.02,82.34,492.06,245.04
O1048443,2025-10-16,28,3811,65,Store,Online Payment,Seasonal,4,127.84,75.27,511.36,210.28
O1048444,2023-04-25,17,3471,36,Store,Credit Card,None,3,41.19,27.47,123.57,41.16
O1048445,2025-11-17,36,2716,116,Online,Cash,Clearance,2,69.85,48.41,139.7,42.88
O1048446,2025-07-24,33,768,88,Online,Credit Card,Seasonal,2,32.07,20.7,64.14,22.74
O1048447,2024-10-22,16,1450,73,Online,Credit Card,None,4,83.87,53.27,335.48,122.4
O1048448,2024-01-31,14,650,120,Online,Credit Card,None,1,86.02,48.37,86.02,37.65
O1048449,2024-11-22,35,4643,113,Mobile App,Cash,Influencer,2,159.98,85.42,319.96,149.12
O1048450,2024-09-10,15,1216,117,Store,Credit Card,Clearance,4,50.26,31.78,201.04,73.92
O1048451,2024-03-03,36,2662,21,Online,Cash,None,2,90.97,46.38,181.94,89.18
O1048452,2023-03-27,4,1072,80,Store,Online Payment,Seasonal,3,72.3,41.05,216.9,93.75
O1048453,2025-03-04,28,4522,16,Online,Credit Card,None,4,149.39,77.18,597.56,288.84
O1048454,2023-12-01,18,2057,21,Online,Online Payment,Clearance,6,78.41,73.53,470.46,29.28
O1048455,2023-09-27,34,2152,23,Store,Credit Card,Bundle,3,134.99,87.9,404.97,141.27
O1048456,2024-02-16,4,4937,27,Online,Credit Card,Seasonal,2,70.46,42.93,140.92,55.06
O1048457,2023-02-07,38,2268,101,Online,Online Payment,Clearance,7,33.47,35.1,234.29,-11.41
O1048458,2024-03-05,40,2855,93,Online,Cash,Clearance,5,44.73,51.91,223.65,-35.9
O1048459,2025-07-04,19,1792,73,Store,Credit Card,None,2,149.8,76.03,299.6,147.54
O1048460,2025-03-12,27,3474,69,Online,Credit Card,None,4,156.62,76.09,626.48,322.12
O1048461,2023-03-08,21,1897,120,Mobile App,Credit Card,Clearance,6,73.36,56.85,440.16,99.06
O1048462,2023-12-28,25,2187,6,Mobile App,Credit Card,None,5,59.44,29.15,297.2,151.45
O1048463,2024-12-29,21,1708,21,Online,Credit Card,None,3,97.71,53.53,293.13,132.54
O1048464,2025-10-17,27,3370,82,Online,Online Payment,None,8,150.55,71.28,1204.4,634.16
O1048465,2024-04-23,19,3791,68,Mobile App,Credit Card,Seasonal,4,137.02,66.46,548.08,282.24
O1048466,2025-12-19,40,3833,56,Online,Online Payment,None,4,84.72,46.1,338.88,154.48
O1048467,2023-02-17,38,1401,15,Store,Credit Card,Seasonal,2,59.13,36.5,118.26,45.26
O1048468,2025-09-24,32,30,47,Online,Online Payment,Clearance,5,47.32,37.88,236.6,47.2
O1048469,2023-06-25,4,1116,105,Online,Cash,Bundle,4,64.6,45.68,258.4,75.68
O1048470,2025-03-10,10,2641,40,Store,Credit Card,None,4,48.91,22.16,195.64,107.0
O1048471,2023-04-21,15,4383,102,Online,Credit Card,Seasonal,4,70.67,34.84,282.68,143.32
O1048472,2025-12-20,6,3703,108,Store,Credit Card,Influencer,9,103.87,66.77,934.83,333.9
O1048473,2023-08-23,37,4891,96,Store,Cash,None,3,170.31,97.36,510.93,218.85
O1048474,2024-02-08,11,2553,65,Store,Online Payment,None,3,175.11,78.98,525.33,288.39
O1048475,2024-11-27,31,2579,29,Mobile App,Credit Card,None,6,131.48,68.17,788.88,379.86
O1048476,2023-02-24,37,306,118,Online,Credit Card,Seasonal,3,138.48,91.44,415.44,141.12
O1048477,2024-09-17,12,815,54,Mobile App,Credit Card,None,2,99.34,57.78,198.68,83.12
O1048478,2023-11-17,29,2569,48,Online,Cash,None,3,31.42,17.72,94.26,41.1
O1048479,2024-04-19,27,497,104,Store,Credit Card,Clearance,3,94.3,80.69,282.9,40.83
O1048480,2023-12-31,26,1414,108,Online,Online Payment,Seasonal,3,62.73,34.67,188.19,84.18
O1048481,2025-07-12,1,3067,77,Store,Credit Card,None,3,90.65,45.18,271.95,136.41
O1048482,2024-05-15,22,2404,57,Mobile App,Online Payment,Clearance,5,98.06,72.34,490.3,128.6
O1048483,2025-04-05,22,3904,12,Store,Online Payment,Influencer,3,107.3,59.73,321.9,142.71
O1048484,2023-02-15,1,3223,32,Mobile App,Credit Card,None,3,98.97,46.9,296.91,156.21
O1048485,2025-01-18,37,3573,97,Store,Credit Card,Clearance,8,92.47,74.81,739.76,141.28
O1048486,2024-02-25,31,2189,18,Mobile App,Online Payment,None,2,119.09,65.09,238.18,108.0
O1048487,2024-10-18,25,4477,46,Store,Online Payment,Seasonal,3,42.17,32.9,126.51,27.81
O1048488,2025-07-16,15,1118,88,Online,Credit Card,Influencer,5,66.75,44.66,333.75,110.45
O1048489,2025-02-01,37,2077,14,Online,Cash,Seasonal,2,120.19,86.15,240.38,68.08
O1048490,2024-01-23,18,2513,10,Mobile App,Credit Card,None,11,138.41,73.55,1522.51,713.46
O1048491,2023-09-06,4,4696,55,Store,Credit Card,Bundle,3,67.82,36.91,203.46,92.73
O1048492,2025-08-30,40,2079,56,Online,Credit Card,Seasonal,3,79.98,48.08,239.94,95.7
O1048493,2023-10-12,22,3414,7,Online,Credit Card,Bundle,5,100.4,65.67,502.0,173.65
O1048494,2023-02-08,24,1669,109,Online,Credit Card,Seasonal,1,48.07,30.45,48.07,17.62
O1048495,2023-11-23,28,3737,9,Online,Online Payment,None,5,142.21,71.49,711.05,353.6
O1048496,2023-01-12,7,3206,75,Store,Credit Card,None,5,122.78,62.41,613.9,301.85
O1048497,2025-03-23,2,3185,47,Mobile App,Online Payment,None,4,35.66,16.78,142.64,75.52
O1048498,2025-09-02,19,1586,114,Store,Online Payment,Bundle,1,117.28,73.56,117.28,43.72
O1048499,2024-04-18,35,410,99,Store,Credit Card,Clearance,4,132.35,95.8,529.4,146.2
O1048500,2024-11-03,40,2739,15,Store,Online Payment,Influencer,3,81.15,49.62,243.45,94.59
O1048501,2025-11-17,11,4381,8,Store,Credit Card,Clearance,3,90.26,89.48,270.78,2.34
O1048502,2025-10-10,40,3452,71,Mobile App,Credit Card,None,5,80.56,44.55,402.8,180.05
O1048503,2023-02-14,35,1327,51,Online,Credit Card,None,5,163.59,81.56,817.95,410.15
O1048504,2023-03-17,33,2042,112,Online,Credit Card,Seasonal,2,30.76,21.92,61.52,17.68
O1048505,2024-02-24,12,492,69,Store,Credit Card,None,3,89.13,49.84,267.39,117.87
O1048506,2023-11-02,30,1237,83,Online,Cash,Bundle,2,33.84,24.0,67.68,19.68
O1048507,2023-06-19,40,4538,106,Mobile App,Credit Card,None,2,91.07,41.44,182.14,99.26
O1048508,2023-06-15,24,3382,30,Store,Online Payment,None,4,50.17,32.35,200.68,71.28
O1048509,2025-06-13,36,1375,70,Online,Online Payment,None,2,86.48,48.74,172.96,75.48
O1048510,2023-08-01,12,2087,93,Online,Credit Card,Seasonal,1,88.11,59.65,88.11,28.46
O1048511,2024-06-09,35,4945,64,Online,Online Payment,Clearance,4,89.78,91.84,359.12,-8.24
O1048512,2023-02-19,8,2187,94,Store,Cash,None,1,165.11,88.09,165.11,77.02
O1048513,2024-11-10,28,4292,55,Store,Credit Card,Bundle,6,113.42,89.56,680.52,143.16
O1048514,2025-03-23,15,1015,11,Store,Credit Card,None,5,68.53,39.22,342.65,146.55
O1048515,2024-10-17,17,3309,66,Store,Cash,None,2,42.66,19.91,85.32,45.5
O1048516,2023-11-09,30,2071,59,Online,Online Payment,Seasonal,2,34.4,25.92,68.8,16.96
O1048517,2023-03-28,19,4446,71,Mobile App,Cash,Seasonal,7,147.02,69.57,1029.14,542.15
O1048518,2024-03-14,34,4227,19,Online,Credit Card,None,3,177.58,102.44,532.74,225.42
O1048519,2025-05-08,24,4075,117,Store,Credit Card,Bundle,4,45.98,31.48,183.92,58.0
O1048520,2023-05-12,21,2621,79,Online,Cash,Bundle,3,79.15,51.63,237.45,82.56
O1048521,2025-06-19,11,3282,57,Store,Credit Card,None,6,178.96,98.31,1073.76,483.9
O1048522,2025-09-27,26,2431,40,Online,Online Payment,None,3,62.76,37.84,188.28,74.76
O1048523,2024-10-27,11,2923,21,Store,Credit Card,Seasonal,2,163.68,101.71,327.36,123.94
O1048524,2025-07-14,30,2883,113,Mobile App,Credit Card,Influencer,3,41.68,26.58,125.04,45.3
O1048525,2023-11-04,20,3694,50,Online,Online Payment,Seasonal,5,41.14,22.72,205.7,92.1
O1048526,2024-11-11,22,1275,28,Online,Cash,Influencer,6,99.84,68.49,599.04,188.1
O1048527,2025-03-04,22,948,78,Store,Credit Card,None,6,122.26,56.82,733.56,392.64
O1048528,2025-02-22,2,582,14,Online,Online Payment,None,5,34.37,18.26,171.85,80.55
O1048529,2025-02-06,32,3303,37,Store,Cash,Influencer,4,60.59,33.77,242.36,107.28
O1048530,2023-08-01,40,1899,9,Store,Online Payment,Seasonal,5,73.07,49.49,365.35,117.9
O1048531,2025-09-27,30,291,95,Online,Credit Card,None,2,48.44,28.95,96.88,38.98
O1048532,2025-01-17,8,4151,20,Store,Online Payment,None,6,158.59,102.68,951.54,335.46
O1048533,2023-05-09,26,4369,108,Online,Credit Card,None,2,64.48,33.99,128.96,60.98
O1048534,2024-12-01,7,2061,67,Online,Online Payment,None,3,130.06,71.47,390.18,175.77
O1048535,2025-09-24,27,3520,73,Store,Credit Card,None,3,158.07,86.77,474.21,213.9
O1048536,2023-01-27,18,1217,41,Online,Credit Card,None,3,133.48,77.48,400.44,168.0
O1048537,2025-08-30,35,621,113,Store,Online Payment,None,2,181.96,102.98,363.92,157.96
O1048538,2023-12-28,24,2046,67,Online,Credit Card,Seasonal,2,43.27,31.84,86.54,22.86
O1048539,2023-11-23,3,4818,13,Online,Cash,None,7,143.15,83.22,1002.05,419.51
O1048540,2024-06-18,35,4309,72,Online,Credit Card,None,1,170.77,111.66,170.77,59.11
O1048541,2025-02-23,23,4801,47,Online,Credit Card,Bundle,1,62.94,43.64,62.94,19.3
O1048542,2023-04-23,36,881,78,Online,Credit Card,None,5,101.05,49.45,505.25,258.0
O1048543,2023-10-17,3,2830,11,Online,Credit Card,Seasonal,3,125.42,85.43,376.26,119.97
O1048544,2025-06-04,10,1391,28,Online,Credit Card,None,3,41.86,20.82,125.58,63.12
O1048545,2023-09-15,5,34,71,Store,Cash,Seasonal,3,136.53,94.09,409.59,127.32
O1048546,2024-01-19,12,2320,120,Store,Online Payment,Bundle,5,81.16,44.61,405.8,182.75
O1048547,2024-12-04,20,4330,87,Online,Online Payment,Seasonal,5,39.99,26.54,199.95,67.25
O1048548,2023-10-02,27,1072,53,Online,Credit Card,None,3,151.79,77.84,455.37,221.85
O1048549,2023-02-24,16,4501,17,Online,Cash,None,5,83.58,41.61,417.9,209.85
O1048550,2024-08-01,20,2707,33,Online,Credit Card,Influencer,3,39.92,25.96,119.76,41.88
O1048551,2023-04-16,30,694,5,Online,Online Payment,Influencer,1,41.56,29.45,41.56,12.11
O1048552,2024-02-28,17,4220,19,Online,Credit Card,Seasonal,4,36.68,20.84,146.72,63.36
O1048553,2024-12-24,33,2402,116,Store,Online Payment,Influencer,5,32.42,18.45,162.1,69.85
O1048554,2025-03-21,5,1304,28,Store,Online Payment,None,6,156.3,81.7,937.8,447.6
O1048555,2025-11-09,32,4659,103,Store,Cash,None,4,61.54,42.96,246.16,74.32
O1048556,2025-08-13,33,1123,29,Store,Cash,Influencer,2,30.6,18.11,61.2,24.98
O1048557,2023-02-07,24,4220,23,Online,Online Payment,None,3,53.57,33.14,160.71,61.29
O1048558,2024-06-17,12,67,46,Store,Online Payment,Seasonal,2,97.79,44.17,195.58,107.24
O1048559,2023-01-26,1,4773,51,Online,Credit Card,None,4,91.91,49.89,367.64,168.08
O1048560,2025-05-28,40,4298,114,Store,Cash,Bundle,2,74.85,46.19,149.7,57.32
O1048561,2023-03-23,1,3558,7,Online,Credit Card,None,4,85.82,54.45,343.28,125.48
O1048562,2025-05-01,4,3480,35,Online,Cash,None,7,78.19,40.87,547.33,261.24
O1048563,2023-01-02,8,1274,37,Online,Credit Card,None,2,160.59,81.96,321.18,157.26
O1048564,2023-05-02,8,355,38,Online,Credit Card,Clearance,2,126.33,102.01,252.66,48.64
O1048565,2025-10-14,11,3559,27,Online,Credit Card,Seasonal,4,137.72,92.22,550.88,182.0
O1048566,2023-07-24,9,4770,38,Mobile App,Online Payment,Seasonal,2,47.8,23.71,95.6,48.18
O1048567,2024-06-03,19,2159,55,Online,Credit Card,Seasonal,3,127.47,68.61,382.41,176.58
O1048568,2024-07-24,36,3735,69,Online,Credit Card,None,5,86.47,56.49,432.35,149.9
O1048569,2025-01-28,16,3526,19,Mobile App,Cash,Seasonal,5,74.09,50.73,370.45,116.8
O1048570,2025-10-21,6,884,84,Store,Credit Card,Bundle,8,88.91,67.55,711.28,170.88
O1048571,2024-04-01,7,2375,120,Store,Credit Card,None,3,121.62,67.92,364.86,161.1
O1048572,2024-10-23,34,4687,13,Store,Credit Card,Seasonal,2,163.49,79.6,326.98,167.78
O1048573,2025-12-28,4,4263,14,Online,Cash,Clearance,4,61.29,39.14,245.16,88.6
O1048574,2023-04-29,39,2316,109,Store,Cash,None,7,150.49,91.07,1053.43,415.94
O1048575,2024-06-10,1,3063,88,Store,Credit Card,Clearance,5,60.98,52.71,304.9,41.35
O1048576,2023-11-29,2,469,8,Store,Credit Card,None,3,33.64,16.46,100.92,51.54
O1048577,2025-10-26,3,1895,38,Online,Credit Card,None,4,140.73,76.25,562.92,257.92
O1048578,2024-11-04,37,4962,21,Online,Credit Card,None,2,159.98,80.97,319.96,158.02
O1048579,2024-12-12,1,1337,107,Store,Online Payment,None,7,94.03,51.84,658.21,295.33
O1048580,2023-07-25,36,2445,115,Store,Credit Card,Influencer,4,84.12,59.55,336.48,98.28
O1048581,2025-11-04,2,3627,7,Online,Cash,Influencer,4,31.81,21.07,127.24,42.96
O1048582,2023-03-15,29,1622,54,Online,Credit Card,None,3,35.42,19.98,106.26,46.32
O1048583,2024-06-26,18,4390,99,Store,Online Payment,None,5,143.97,84.52,719.85,297.25
O1048584,2025-02-05,10,36,94,Store,Online Payment,None,5,48.02,27.26,240.1,103.8
O1048585,2025-08-21,28,4705,30,Store,Online Payment,Influencer,5,143.65,88.09,718.25,277.8
O1048586,2023-10-27,29,869,35,Online,Credit Card,Seasonal,5,29.59,22.29,147.95,36.5
O1048587,2024-01-01,17,4506,104,Store,Credit Card,Clearance,4,24.82,25.73,99.28,-3.64
O1048588,2023-02-11,5,232,33,Online,Online Payment,Influencer,3,140.03,91.24,420.09,146.37
O1048589,2024-12-25,11,136,65,Online,Online Payment,Influencer,1,153.3,87.55,153.3,65.75
O1048590,2023-08-04,1,3470,17,Online,Credit Card,Bundle,6,71.59,42.17,429.54,176.52
O1048591,2024-11-07,25,3042,8,Store,Credit Card,None,3,59.91,30.26,179.73,88.95
O1048592,2023-04-04,15,3324,85,Online,Cash,None,6,76.78,41.16,460.68,213.72
O1048593,2024-06-17,26,3592,17,Mobile App,Credit Card,Clearance,3,38.0,31.82,114.0,18.54
O1048594,2024-06-08,22,2404,106,Online,Credit Card,Clearance,6,68.33,58.78,409.98,57.3
O1048595,2024-07-03,29,1089,89,Store,Cash,None,2,34.85,21.37,69.7,26.96
O1048596,2023-12-05,19,3391,37,Online,Online Payment,Clearance,1,91.32,91.08,91.32,0.24
O1048597,2023-07-06,12,1537,60,Store,Credit Card,Bundle,3,80.35,58.73,241.05,64.86
O1048598,2025-04-30,25,2523,5,Online,Credit Card,None,6,62.61,35.62,375.66,161.94
O1048599,2025-09-20,39,3614,107,Store,Credit Card,Influencer,5,150.23,77.21,751.15,365.1
O1048600,2023-10-31,28,2851,2,Store,Cash,None,5,151.0,75.2,755.0,379.0
O1048601,2024-05-12,7,4672,50,Online,Credit Card,None,6,128.3,54.94,769.8,440.16
O1048602,2023-04-30,11,3264,9,Store,Credit Card,None,4,163.24,111.07,652.96,208.68
O1048603,2023-06-16,39,981,114,Online,Online Payment,None,4,152.34,71.25,609.36,324.36
O1048604,2024-01-22,29,126,21,Store,Credit Card,Influencer,6,31.8,20.07,190.8,70.38
O1048605,2025-02-10,26,3730,32,Online,Online Payment,None,3,67.16,33.8,201.48,100.08
O1048606,2025-01-07,29,4553,39,Store,Cash,None,2,36.56,20.42,73.12,32.28
O1048607,2025-03-07,11,2129,39,Store,Credit Card,Seasonal,8,143.59,99.09,1148.72,356.0
O1048608,2023-04-08,37,3505,1,Online,Credit Card,Seasonal,4,127.33,105.76,509.32,86.28
O1048609,2023-02-19,8,1555,61,Online,Credit Card,Bundle,3,169.33,94.4,507.99,224.79
O1048610,2023-10-29,38,644,113,Online,Credit Card,None,5,72.51,35.21,362.55,186.5
O1048611,2023-12-31,10,1472,29,Online,Credit Card,Clearance,8,26.78,27.93,214.24,-9.2
O1048612,2024-07-17,13,4385,11,Store,Credit Card,None,4,89.48,60.14,357.92,117.36
O1048613,2024-10-02,26,4118,39,Store,Online Payment,None,2,69.05,40.47,138.1,57.16
O1048614,2023-07-26,20,3384,60,Online,Credit Card,Clearance,2,32.91,25.17,65.82,15.48
O1048615,2025-06-19,39,291,35,Online,Credit Card,None,2,157.23,100.63,314.46,113.2
O1048616,2025-03-29,35,56,13,Store,Credit Card,None,3,166.03,93.79,498.09,216.72
O1048617,2023-12-07,35,3742,117,Store,Credit Card,None,4,179.69,88.7,718.76,363.96
O1048618,2024-12-08,23,67,60,Store,Online Payment,Bundle,4,60.46,36.71,241.84,95.0
O1048619,2023-11-25,40,1304,92,Store,Online Payment,Clearance,4,59.62,40.93,238.48,74.76
O1048620,2023-03-08,30,1610,78,Mobile App,Credit Card,None,5,43.9,29.66,219.5,71.2
O1048621,2025-03-18,13,1582,14,Store,Credit Card,None,8,101.79,54.77,814.32,376.16
O1048622,2023-04-05,24,1969,77,Online,Credit Card,Influencer,3,49.55,27.61,148.65,65.82
O1048623,2023-08-29,16,3562,15,Store,Credit Card,None,4,76.12,43.67,304.48,129.8
O1048624,2023-11-28,11,1368,119,Store,Credit Card,None,4,173.46,94.86,693.84,314.4
O1048625,2025-09-09,30,2451,97,Online,Credit Card,None,3,42.99,24.63,128.97,55.08
O1048626,2024-10-04,17,2418,56,Mobile App,Credit Card,None,5,41.71,26.7,208.55,75.05
O1048627,2025-05-16,11,289,68,Store,Credit Card,Bundle,5,164.18,85.98,820.9,391.0
O1048628,2025-09-22,35,2159,94,Online,Credit Card,None,8,164.13,99.71,1313.04,515.36
O1048629,2025-09-05,14,3956,25,Online,Credit Card,Clearance,4,58.73,41.48,234.92,69.0
O1048630,2024-10-29,30,105,107,Online,Online Payment,None,6,46.34,29.6,278.04,100.44
O1048631,2024-01-23,12,2275,56,Online,Cash,Clearance,5,68.37,45.85,341.85,112.6
O1048632,2024-03-18,16,3792,80,Store,Cash,None,2,83.23,43.51,166.46,79.44
O1048633,2023-07-01,17,1966,116,Store,Credit Card,None,3,46.36,27.47,139.08,56.67
O1048634,2024-10-07,20,3556,59,Online,Online Payment,Clearance,5,27.59,24.93,137.95,13.3
O1048635,2024-10-03,31,2769,90,Online,Online Payment,None,3,123.02,78.08,369.06,134.82
O1048636,2025-12-01,15,3457,102,Store,Credit Card,None,3,68.09,34.03,204.27,102.18
O1048637,2023-07-28,1,3367,78,Online,Credit Card,Seasonal,6,75.58,43.23,453.48,194.1
O1048638,2025-04-09,7,1730,11,Store,Online Payment,Influencer,5,104.25,70.06,521.25,170.95
O1048639,2023-10-19,2,4736,92,Online,Credit Card,None,3,32.03,19.84,96.09,36.57
O1048640,2023-03-28,37,3008,77,Online,Credit Card,None,8,150.79,84.89,1206.32,527.2
O1048641,2024-03-15,1,322,114,Mobile App,Credit Card,None,8,97.12,42.49,776.96,437.04
O1048642,2025-11-22,37,4556,96,Mobile App,Credit Card,Clearance,8,115.67,88.75,925.36,215.36
O1048643,2024-05-22,26,3372,71,Store,Online Payment,Clearance,6,35.06,40.33,210.36,-31.62
O1048644,2023-07-23,1,131,40,Store,Online Payment,Influencer,4,79.49,55.69,317.96,95.2
O1048645,2023-12-20,15,772,88,Online,Credit Card,Seasonal,4,64.96,33.82,259.84,124.56
O1048646,2025-01-31,31,58,90,Store,Credit Card,Bundle,3,118.94,77.27,356.82,125.01
O1048647,2023-11-09,19,20,58,Online,Online Payment,Seasonal,3,125.8,79.11,377.4,140.07
O1048648,2023-09-11,33,4126,22,Store,Cash,None,5,33.86,15.41,169.3,92.25
O1048649,2023-09-28,19,4140,95,Online,Credit Card,None,6,148.21,92.38,889.26,334.98
O1048650,2023-03-31,15,1632,81,Store,Cash,None,6,71.77,34.82,430.62,221.7
O1048651,2025-01-26,9,4766,79,Online,Credit Card,Seasonal,2,44.48,30.64,88.96,27.68
O1048652,2023-12-18,27,151,79,Online,Online Payment,Seasonal,5,138.25,86.59,691.25,258.3
O1048653,2023-12-02,32,1535,54,Store,Online Payment,None,2,73.73,33.9,147.46,79.66
O1048654,2023-12-26,28,3451,10,Online,Credit Card,Seasonal,2,130.62,69.85,261.24,121.54
O1048655,2025-01-31,8,2302,115,Online,Credit Card,None,2,186.53,101.06,373.06,170.94
O1048656,2025-08-16,15,419,109,Store,Online Payment,None,3,63.57,34.64,190.71,86.79
O1048657,2025-03-25,28,2942,37,Mobile App,Credit Card,Influencer,6,140.72,75.46,844.32,391.56
O1048658,2024-09-14,9,1882,10,Store,Credit Card,None,3,50.29,23.37,150.87,80.76
O1048659,2025-02-21,30,3018,111,Online,Credit Card,Clearance,3,27.07,23.86,81.21,9.63
O1048660,2023-09-06,37,2446,29,Mobile App,Credit Card,Bundle,4,151.94,98.5,607.76,213.76
O1048661,2025-09-29,11,4169,24,Online,Credit Card,None,3,180.64,79.86,541.92,302.34
O1048662,2024-11-02,15,3139,77,Online,Online Payment,Seasonal,1,61.97,39.63,61.97,22.34
O1048663,2025-11-12,29,1720,97,Store,Cash,Bundle,5,24.16,18.32,120.8,29.2
O1048664,2023-10-21,30,394,3,Online,Credit Card,Bundle,5,43.16,24.87,215.8,91.45
O1048665,2023-06-10,9,3043,65,Online,Online Payment,None,4,48.9,30.12,195.6,75.12
O1048666,2025-02-22,20,3286,63,Mobile App,Credit Card,None,2,45.03,26.85,90.06,36.36
O1048667,2023-12-18,22,437,70,Online,Online Payment,None,5,116.13,56.05,580.65,300.4
O1048668,2023-08-16,34,4720,119,Online,Online Payment,Clearance,3,131.12,87.78,393.36,130.02
O1048669,2025-05-13,29,4112,29,Store,Online Payment,Bundle,3,31.87,18.81,95.61,39.18
O1048670,2024-08-07,6,839,46,Store,Credit Card,None,4,99.28,59.83,397.12,157.8
O1048671,2025-05-06,6,3319,56,Online,Credit Card,Clearance,3,78.02,65.65,234.06,37.11
O1048672,2023-09-25,37,4164,7,Online,Online Payment,None,1,158.0,93.23,158.0,64.77
O1048673,2023-03-19,28,3000,54,Store,Cash,Clearance,2,83.62,84.16,167.24,-1.08
O1048674,2024-03-25,35,488,25,Store,Credit Card,None,6,191.99,90.71,1151.94,607.68
O1048675,2025-11-20,6,288,102,Store,Online Payment,Seasonal,3,92.22,53.51,276.66,116.13
O1048676,2024-10-04,22,929,116,Online,Credit Card,None,3,110.74,66.81,332.22,131.79
O1048677,2025-07-27,3,251,88,Online,Cash,None,2,147.7,80.94,295.4,133.52
O1048678,2025-07-12,20,2858,87,Mobile App,Online Payment,Seasonal,6,34.77,19.87,208.62,89.4
O1048679,2025-09-12,14,422,63,Mobile App,Online Payment,Seasonal,3,73.43,46.24,220.29,81.57
O1048680,2024-05-17,13,179,114,Store,Credit Card,None,4,89.75,54.21,359.0,142.16
O1048681,2023-08-13,9,1158,101,Store,Credit Card,None,4,52.64,28.84,210.56,95.2
O1048682,2025-09-13,6,3752,71,Mobile App,Cash,None,3,113.93,61.43,341.79,157.5
O1048683,2024-07-03,6,2140,86,Online,Credit Card,Seasonal,2,88.51,70.62,177.02,35.78
O1048684,2023-12-17,22,288,7,Mobile App,Credit Card,None,4,120.47,75.7,481.88,179.08
O1048685,2024-04-27,11,2187,118,Store,Credit Card,Bundle,1,125.29,96.32,125.29,28.97
O1048686,2025-05-07,13,2378,87,Online,Credit Card,Bundle,4,79.59,45.78,318.36,135.24
O1048687,2024-01-30,31,784,26,Online,Credit Card,None,4,128.94,85.07,515.76,175.48
O1048688,2025-06-30,17,4316,95,Online,Credit Card,Seasonal,2,38.03,21.03,76.06,34.0
O1048689,2023-09-07,35,2220,43,Online,Online Payment,None,1,159.18,109.46,159.18,49.72
O1048690,2023-12-15,26,393,115,Store,Credit Card,Clearance,2,51.36,32.92,102.72,36.88
O1048691,2023-06-03,38,2580,75,Online,Online Payment,Bundle,3,49.93,42.96,149.79,20.91
O1048692,2025-08-12,29,3637,48,Online,Credit Card,Seasonal,3,26.92,19.91,80.76,21.03
O1048693,2025-08-12,39,501,109,Mobile App,Credit Card,Clearance,8,85.92,92.06,687.36,-49.12
O1048694,2023-08-15,30,4288,76,Store,Credit Card,Seasonal,6,44.82,24.86,268.92,119.76
O1048695,2024-08-04,26,622,84,Online,Credit Card,None,8,61.04,36.29,488.32,198.0
O1048696,2025-05-17,16,569,96,Mobile App,Cash,Seasonal,2,70.27,47.46,140.54,45.62
O1048697,2024-10-20,28,3719,69,Mobile App,Credit Card,Clearance,4,106.22,91.84,424.88,57.52
O1048698,2024-12-08,17,1340,9,Online,Cash,None,4,42.74,22.92,170.96,79.28
O1048699,2023-10-14,13,4988,36,Online,Cash,Clearance,4,52.68,44.3,210.72,33.52
O1048700,2023-02-02,2,2018,4,Mobile App,Online Payment,None,6,37.11,18.52,222.66,111.54
O1048701,2025-10-21,36,931,85,Store,Online Payment,Seasonal,5,79.88,51.73,399.4,140.75
O1048702,2025-09-27,12,3480,107,Store,Credit Card,Clearance,5,54.3,61.0,271.5,-33.5
O1048703,2025-10-23,14,2319,82,Mobile App,Credit Card,Bundle,2,88.09,50.72,176.18,74.74
O1048704,2023-02-17,32,4146,67,Online,Cash,None,2,74.23,34.54,148.46,79.38
O1048705,2025-01-05,30,938,103,Online,Credit Card,None,3,47.52,21.52,142.56,78.0
O1048706,2023-10-02,27,4412,13,Online,Credit Card,None,8,150.63,71.64,1205.04,631.92
O1048707,2023-12-18,32,297,54,Online,Cash,None,2,65.66,41.82,131.32,47.68
O1048708,2024-03-28,39,4741,1,Online,Credit Card,None,5,167.91,86.21,839.55,408.5
O1048709,2023-09-13,40,902,15,Online,Online Payment,Seasonal,3,73.46,46.71,220.38,80.25
O1048710,2024-10-13,19,1091,100,Online,Online Payment,None,4,154.84,84.02,619.36,283.28
O1048711,2024-10-14,2,1800,17,Online,Online Payment,None,4,32.59,19.29,130.36,53.2
O1048712,2025-10-14,5,2679,47,Online,Credit Card,None,4,155.15,77.23,620.6,311.68
O1048713,2025-07-01,11,2742,97,Mobile App,Credit Card,Seasonal,6,149.49,98.82,896.94,304.02
O1048714,2025-02-08,22,4879,43,Online,Credit Card,Clearance,5,67.07,57.69,335.35,46.9
O1048715,2025-11-25,19,2620,14,Mobile App,Online Payment,Seasonal,3,128.23,66.78,384.69,184.35
O1048716,2024-04-14,25,4917,94,Store,Online Payment,None,7,62.18,31.52,435.26,214.62
